CLIENT_NAME,lounge_name,lounge_id,DATE_UTC,COUNT_PAX_ALLOWED,COUNT_PAX_REFUSED
LH,LH-FRA-BUS-B-WEST,508,2023-06-07,789,121
LH,LH-FRA-BUS-C14-C15,520,2023-06-07,167,18
LH,LH-FRA-BUS-C16,521,2023-06-07,0,0
LH,LH-FRA-BUS-Z,522,2023-06-07,854,153
LH,LH-FRA-FCL-A,572,2023-06-07,123,45
LH,LH-FRA-FCL-B,573,2023-06-07,39,2
LH,LH-FRA-FCL-TERMINAL,571,2023-06-07,276,36
LH,LH-FRA-PANORAMA,527,2023-06-07,952,237
LH,LH-FRA-SEN-A,524,2023-06-07,1855,409
LH,LH-FRA-SEN-B,525,2023-06-07,616,149
LH,LH-FRA-SEN-C,526,2023-06-07,13,0
LH,LH-FRA-SEN-Z,523,2023-06-07,626,0
LH,LH-FRA-WELCOME,574,2023-06-07,62,2
LH,LH-HAJ-BUS,554,2023-06-07,137,45
LH,LH-HAJ-SEN,555,2023-06-07,117,0
LH,LH-HAM-BUS,556,2023-06-07,608,165
LH,LH-HAM-SEN,557,2023-06-07,485,0
LH,LH-IAD-BUS,541,2023-06-07,357,59
LH,LH-IAD-SEN,542,2023-06-07,155,0
LH,LH-JFK-BUS,543,2023-06-07,384,24
LH,LH-JFK-FCL,568,2023-06-07,45,0
LH,LH-JFK-SEN,544,2023-06-07,100,0
LH,LH-LEJ-BUS,562,2023-06-07,0,0
LH,LH-LEJ-SEN,563,2023-06-07,0,0
LH,LH-LHR-BUS,545,2023-06-07,866,199
LH,LH-LHR-SEN,546,2023-06-07,832,0
LH,LH-MUC-BUS-SAT-K,513,2023-06-07,759,322
LH,LH-MUC-BUS-SAT-L,515,2023-06-07,282,58
LH,LH-MUC-BUS-T2-G,505,2023-06-07,1522,407
LH,LH-MUC-BUS-T2-H,511,2023-06-07,441,170
LH,LH-MUC-DELIGHTS TO GO,516,2023-06-07,0,0
LH,LH-MUC-FCL-SAT,570,2023-06-07,109,11
LH,LH-MUC-FCL-T2,569,2023-06-07,158,52
LH,LH-MUC-SEN CAFE,504,2023-06-07,174,28
LH,LH-MUC-SEN-SAT-K,512,2023-06-07,676,0
LH,LH-MUC-SEN-SAT-L,514,2023-06-07,213,0
LH,LH-MUC-SEN-T2,509,2023-06-07,443,179
LH,LH-MUC-SEN-T2-G,506,2023-06-07,796,0
LH,LH-MUC-SEN-T2-H,510,2023-06-07,383,0
LH,LH-MXP-BUS,547,2023-06-07,236,9
LH,LH-NUE-BUS,564,2023-06-07,0,0
LH,LH-NUE-SEN,565,2023-06-07,0,0
LH,LH-STR-BUS,566,2023-06-07,0,0
LH,LH-STR-SEN,567,2023-06-07,0,0
LH,LH-TXL-BUS,548,2023-06-07,0,0
LH,LH-TXL-SEN,549,2023-06-07,0,0
LX,A Alternate,442,2023-05-25,0,0
LX,A DNATA,424,2023-05-25,0,0
LX,A Oneworld,422,2023-05-25,0,0
LX,A Sky Team,423,2023-05-25,0,0
LX,A VOUCHER,403,2023-05-25,0,0
LX,GVA-BUS,287,2023-05-25,409,23
LX,GVA-FCL,289,2023-05-25,22,0
LX,GVA-SEN,288,2023-05-25,375,44
LX,JFK-BUS,302,2023-05-25,0,0
LX,JFK-FCL,322,2023-05-25,0,0
LX,ORD-BUS,342,2023-05-25,0,0
LX,ORD-FCL,362,2023-05-25,0,0
LX,ZRH-A-ALPINE,463,2023-05-25,193,42
LX,ZRH-A-BUS,292,2023-05-25,1420,326
LX,ZRH-A-FCL,242,2023-05-25,218,3
LX,ZRH-ARRIVAL,244,2023-05-25,48,9
LX,ZRH-A-SEN,293,2023-05-25,1171,501
LX,ZRH-D-BUS,294,2023-05-25,137,39
LX,ZRH-D-SEN,295,2023-05-25,109,0
LX,ZRH-E-BUS,284,2023-05-25,578,81
LX,ZRH-E-FCL,286,2023-05-25,64,2
LX,ZRH-E-SEN,285,2023-05-25,340,0
LX,ZRH-FCL-CHECK IN,263,2023-05-25,53,0
LX,A Alternate,442,2023-05-26,0,0
LX,A DNATA,424,2023-05-26,0,0
LX,A Oneworld,422,2023-05-26,0,0
LX,A Sky Team,423,2023-05-26,0,0
LX,A VOUCHER,403,2023-05-26,0,0
LX,GVA-BUS,287,2023-05-26,434,11
LX,GVA-FCL,289,2023-05-26,44,4
LX,GVA-SEN,288,2023-05-26,405,25
LX,JFK-BUS,302,2023-05-26,0,0
LX,JFK-FCL,322,2023-05-26,0,0
LX,ORD-BUS,342,2023-05-26,0,0
LX,ORD-FCL,362,2023-05-26,0,0
LX,ZRH-A-ALPINE,463,2023-05-26,234,52
LX,ZRH-A-BUS,292,2023-05-26,1633,337
LX,ZRH-A-FCL,242,2023-05-26,290,25
LX,ZRH-ARRIVAL,244,2023-05-26,47,6
LX,ZRH-A-SEN,293,2023-05-26,1444,494
LX,ZRH-D-BUS,294,2023-05-26,178,17
LX,ZRH-D-SEN,295,2023-05-26,130,0
LX,ZRH-E-BUS,284,2023-05-26,665,96
LX,ZRH-E-FCL,286,2023-05-26,79,4
LX,ZRH-E-SEN,285,2023-05-26,527,0
LX,ZRH-FCL-CHECK IN,263,2023-05-26,62,0
LX,A Alternate,442,2023-05-27,0,0
LX,A DNATA,424,2023-05-27,0,0
LX,A Oneworld,422,2023-05-27,0,0
LX,A Sky Team,423,2023-05-27,0,0
LX,A VOUCHER,403,2023-05-27,0,0
LX,GVA-BUS,287,2023-05-27,286,7
LX,GVA-FCL,289,2023-05-27,8,0
LX,GVA-SEN,288,2023-05-27,275,28
LX,JFK-BUS,302,2023-05-27,0,0
LX,JFK-FCL,322,2023-05-27,0,0
LX,ORD-BUS,342,2023-05-27,0,0
LX,ORD-FCL,362,2023-05-27,0,0
LX,ZRH-A-ALPINE,463,2023-05-27,145,13
LX,ZRH-A-BUS,292,2023-05-27,998,244
LX,ZRH-A-FCL,242,2023-05-27,201,8
LX,ZRH-ARRIVAL,244,2023-05-27,24,3
LX,ZRH-A-SEN,293,2023-05-27,766,330
LX,ZRH-D-BUS,294,2023-05-27,129,16
LX,ZRH-D-SEN,295,2023-05-27,96,0
LX,ZRH-E-BUS,284,2023-05-27,679,126
LX,ZRH-E-FCL,286,2023-05-27,89,0
LX,ZRH-E-SEN,285,2023-05-27,406,0
LX,ZRH-FCL-CHECK IN,263,2023-05-27,51,0
LX,A Alternate,442,2023-05-28,0,0
LX,A DNATA,424,2023-05-28,0,0
LX,A Oneworld,422,2023-05-28,0,0
LX,A Sky Team,423,2023-05-28,0,0
LX,A VOUCHER,403,2023-05-28,0,0
LX,GVA-BUS,287,2023-05-28,194,8
LX,GVA-FCL,289,2023-05-28,12,0
LX,GVA-SEN,288,2023-05-28,176,12
LX,JFK-BUS,302,2023-05-28,0,0
LX,JFK-FCL,322,2023-05-28,0,0
LX,ORD-BUS,342,2023-05-28,0,0
LX,ORD-FCL,362,2023-05-28,0,0
LX,ZRH-A-ALPINE,463,2023-05-28,104,21
LX,ZRH-A-BUS,292,2023-05-28,901,180
LX,ZRH-A-FCL,242,2023-05-28,175,8
LX,ZRH-ARRIVAL,244,2023-05-28,48,5
LX,ZRH-A-SEN,293,2023-05-28,618,242
LX,ZRH-D-BUS,294,2023-05-28,137,31
LX,ZRH-D-SEN,295,2023-05-28,87,0
LX,ZRH-E-BUS,284,2023-05-28,545,81
LX,ZRH-E-FCL,286,2023-05-28,83,0
LX,ZRH-E-SEN,285,2023-05-28,359,0
LX,ZRH-FCL-CHECK IN,263,2023-05-28,43,0
LX,A Alternate,442,2023-05-29,0,0
LX,A DNATA,424,2023-05-29,0,0
LX,A Oneworld,422,2023-05-29,0,0
LX,A Sky Team,423,2023-05-29,0,0
LX,A VOUCHER,403,2023-05-29,0,0
LX,GVA-BUS,287,2023-05-29,278,10
LX,GVA-FCL,289,2023-05-29,18,0
LX,GVA-SEN,288,2023-05-29,229,26
LX,JFK-BUS,302,2023-05-29,0,0
LX,JFK-FCL,322,2023-05-29,0,0
LX,ORD-BUS,342,2023-05-29,0,0
LX,ORD-FCL,362,2023-05-29,0,0
LX,ZRH-A-ALPINE,463,2023-05-29,116,16
LX,ZRH-A-BUS,292,2023-05-29,1024,272
LX,ZRH-A-FCL,242,2023-05-29,198,9
LX,ZRH-ARRIVAL,244,2023-05-29,51,4
LX,ZRH-A-SEN,293,2023-05-29,716,360
LX,ZRH-D-BUS,294,2023-05-29,131,17
LX,ZRH-D-SEN,295,2023-05-29,81,0
LX,ZRH-E-BUS,284,2023-05-29,740,84
LX,ZRH-E-FCL,286,2023-05-29,88,1
LX,ZRH-E-SEN,285,2023-05-29,411,0
LX,ZRH-FCL-CHECK IN,263,2023-05-29,37,0
LX,A Alternate,442,2023-05-30,0,0
LX,A DNATA,424,2023-05-30,0,0
LX,A Oneworld,422,2023-05-30,0,0
LX,A Sky Team,423,2023-05-30,0,0
LX,A VOUCHER,403,2023-05-30,0,0
LX,GVA-BUS,287,2023-05-30,266,20
LX,GVA-FCL,289,2023-05-30,26,0
LX,GVA-SEN,288,2023-05-30,200,12
LX,JFK-BUS,302,2023-05-30,0,0
LX,JFK-FCL,322,2023-05-30,0,0
LX,ORD-BUS,342,2023-05-30,0,0
LX,ORD-FCL,362,2023-05-30,0,0
LX,ZRH-A-ALPINE,463,2023-05-30,156,25
LX,ZRH-A-BUS,292,2023-05-30,1050,226
LX,ZRH-A-FCL,242,2023-05-30,210,11
LX,ZRH-ARRIVAL,244,2023-05-30,51,11
LX,ZRH-A-SEN,293,2023-05-30,910,323
LX,ZRH-D-BUS,294,2023-05-30,128,22
LX,ZRH-D-SEN,295,2023-05-30,100,0
LX,ZRH-E-BUS,284,2023-05-30,559,102
LX,ZRH-E-FCL,286,2023-05-30,77,1
LX,ZRH-E-SEN,285,2023-05-30,353,0
LX,ZRH-FCL-CHECK IN,263,2023-05-30,28,0
LX,A Alternate,442,2023-05-31,0,0
LX,A DNATA,424,2023-05-31,0,0
LX,A Oneworld,422,2023-05-31,0,0
LX,A Sky Team,423,2023-05-31,0,0
LX,A VOUCHER,403,2023-05-31,0,0
LX,GVA-BUS,287,2023-05-31,281,7
LX,GVA-FCL,289,2023-05-31,21,0
LX,GVA-SEN,288,2023-05-31,237,23
LX,JFK-BUS,302,2023-05-31,0,0
LX,JFK-FCL,322,2023-05-31,0,0
LX,ORD-BUS,342,2023-05-31,0,0
LX,ORD-FCL,362,2023-05-31,0,0
LX,ZRH-A-ALPINE,463,2023-05-31,128,21
LX,ZRH-A-BUS,292,2023-05-31,1044,201
LX,ZRH-A-FCL,242,2023-05-31,214,12
LX,ZRH-ARRIVAL,244,2023-05-31,39,4
LX,ZRH-A-SEN,293,2023-05-31,897,368
LX,ZRH-D-BUS,294,2023-05-31,106,24
LX,ZRH-D-SEN,295,2023-05-31,81,0
LX,ZRH-E-BUS,284,2023-05-31,563,55
LX,ZRH-E-FCL,286,2023-05-31,78,4
LX,ZRH-E-SEN,285,2023-05-31,334,0
LX,ZRH-FCL-CHECK IN,263,2023-05-31,46,1
LX,A Alternate,442,2023-06-01,0,0
LX,A DNATA,424,2023-06-01,0,0
LX,A Oneworld,422,2023-06-01,0,0
LX,A Sky Team,423,2023-06-01,0,0
LX,A VOUCHER,403,2023-06-01,0,0
LX,GVA-BUS,287,2023-06-01,277,17
LX,GVA-FCL,289,2023-06-01,10,0
LX,GVA-SEN,288,2023-06-01,276,46
LX,JFK-BUS,302,2023-06-01,0,0
LX,JFK-FCL,322,2023-06-01,0,0
LX,ORD-BUS,342,2023-06-01,0,0
LX,ORD-FCL,362,2023-06-01,0,0
LX,ZRH-A-ALPINE,463,2023-06-01,148,22
LX,ZRH-A-BUS,292,2023-06-01,1142,236
LX,ZRH-A-FCL,242,2023-06-01,204,13
LX,ZRH-ARRIVAL,244,2023-06-01,43,8
LX,ZRH-A-SEN,293,2023-06-01,1085,404
LX,ZRH-D-BUS,294,2023-06-01,124,27
LX,ZRH-D-SEN,295,2023-06-01,55,0
LX,ZRH-E-BUS,284,2023-06-01,608,82
LX,ZRH-E-FCL,286,2023-06-01,59,0
LX,ZRH-E-SEN,285,2023-06-01,333,0
LX,ZRH-FCL-CHECK IN,263,2023-06-01,34,0
LX,A Alternate,442,2023-06-02,0,0
LX,A DNATA,424,2023-06-02,0,0
LX,A Oneworld,422,2023-06-02,0,0
LX,A Sky Team,423,2023-06-02,0,0
LX,A VOUCHER,403,2023-06-02,0,0
LX,GVA-BUS,287,2023-06-02,623,28
LX,GVA-FCL,289,2023-06-02,26,4
LX,GVA-SEN,288,2023-06-02,0,0
LX,JFK-BUS,302,2023-06-02,0,0
LX,JFK-FCL,322,2023-06-02,0,0
LX,ORD-BUS,342,2023-06-02,0,0
LX,ORD-FCL,362,2023-06-02,0,0
LX,ZRH-A-ALPINE,463,2023-06-02,208,24
LX,ZRH-A-BUS,292,2023-06-02,1251,232
LX,ZRH-A-FCL,242,2023-06-02,269,6
LX,ZRH-ARRIVAL,244,2023-06-02,42,5
LX,ZRH-A-SEN,293,2023-06-02,1169,458
LX,ZRH-D-BUS,294,2023-06-02,163,23
LX,ZRH-D-SEN,295,2023-06-02,110,0
LX,ZRH-E-BUS,284,2023-06-02,613,77
LX,ZRH-E-FCL,286,2023-06-02,91,2
LX,ZRH-E-SEN,285,2023-06-02,338,0
LX,ZRH-FCL-CHECK IN,263,2023-06-02,45,1
LX,A Alternate,442,2023-06-03,0,0
LX,A DNATA,424,2023-06-03,0,0
LX,A Oneworld,422,2023-06-03,0,0
LX,A Sky Team,423,2023-06-03,0,0
LX,A VOUCHER,403,2023-06-03,0,0
LX,GVA-BUS,287,2023-06-03,537,23
LX,GVA-FCL,289,2023-06-03,17,3
LX,GVA-SEN,288,2023-06-03,0,0
LX,JFK-BUS,302,2023-06-03,0,0
LX,JFK-FCL,322,2023-06-03,0,0
LX,ORD-BUS,342,2023-06-03,0,0
LX,ORD-FCL,362,2023-06-03,0,0
LX,ZRH-A-ALPINE,463,2023-06-03,116,24
LX,ZRH-A-BUS,292,2023-06-03,996,174
LX,ZRH-A-FCL,242,2023-06-03,156,7
LX,ZRH-ARRIVAL,244,2023-06-03,42,6
LX,ZRH-A-SEN,293,2023-06-03,651,318
LX,ZRH-D-BUS,294,2023-06-03,118,34
LX,ZRH-D-SEN,295,2023-06-03,60,0
LX,ZRH-E-BUS,284,2023-06-03,624,100
LX,ZRH-E-FCL,286,2023-06-03,74,1
LX,ZRH-E-SEN,285,2023-06-03,353,0
LX,ZRH-FCL-CHECK IN,263,2023-06-03,27,1
LX,A Alternate,442,2023-06-04,0,0
LX,A DNATA,424,2023-06-04,0,0
LX,A Oneworld,422,2023-06-04,0,0
LX,A Sky Team,423,2023-06-04,0,0
LX,A VOUCHER,403,2023-06-04,0,0
LX,GVA-BUS,287,2023-06-04,478,45
LX,GVA-FCL,289,2023-06-04,16,0
LX,GVA-SEN,288,2023-06-04,0,0
LX,JFK-BUS,302,2023-06-04,0,0
LX,JFK-FCL,322,2023-06-04,0,0
LX,ORD-BUS,342,2023-06-04,0,0
LX,ORD-FCL,362,2023-06-04,0,0
LX,ZRH-A-ALPINE,463,2023-06-04,98,14
LX,ZRH-A-BUS,292,2023-06-04,985,162
LX,ZRH-A-FCL,242,2023-06-04,210,16
LX,ZRH-ARRIVAL,244,2023-06-04,40,6
LX,ZRH-A-SEN,293,2023-06-04,759,307
LX,ZRH-D-BUS,294,2023-06-04,201,33
LX,ZRH-D-SEN,295,2023-06-04,102,0
LX,ZRH-E-BUS,284,2023-06-04,643,135
LX,ZRH-E-FCL,286,2023-06-04,82,0
LX,ZRH-E-SEN,285,2023-06-04,468,0
LX,ZRH-FCL-CHECK IN,263,2023-06-04,47,0
LX,A Alternate,442,2023-06-05,0,0
LX,A DNATA,424,2023-06-05,0,0
LX,A Oneworld,422,2023-06-05,0,0
LX,A Sky Team,423,2023-06-05,0,0
LX,A VOUCHER,403,2023-06-05,0,0
LX,GVA-BUS,287,2023-06-05,549,53
LX,GVA-FCL,289,2023-06-05,17,1
LX,GVA-SEN,288,2023-06-05,0,0
LX,JFK-BUS,302,2023-06-05,0,0
LX,JFK-FCL,322,2023-06-05,0,0
LX,ORD-BUS,342,2023-06-05,0,0
LX,ORD-FCL,362,2023-06-05,0,0
LX,ZRH-A-ALPINE,463,2023-06-05,184,28
LX,ZRH-A-BUS,292,2023-06-05,1361,276
LX,ZRH-A-FCL,242,2023-06-05,245,20
LX,ZRH-ARRIVAL,244,2023-06-05,69,2
LX,ZRH-A-SEN,293,2023-06-05,1039,457
LX,ZRH-D-BUS,294,2023-06-05,227,38
LX,ZRH-D-SEN,295,2023-06-05,155,0
LX,ZRH-E-BUS,284,2023-06-05,631,83
LX,ZRH-E-FCL,286,2023-06-05,125,2
LX,ZRH-E-SEN,285,2023-06-05,391,0
LX,ZRH-FCL-CHECK IN,263,2023-06-05,45,0
LX,A Alternate,442,2023-06-06,0,0
LX,A DNATA,424,2023-06-06,0,0
LX,A Oneworld,422,2023-06-06,0,0
LX,A Sky Team,423,2023-06-06,0,0
LX,A VOUCHER,403,2023-06-06,0,0
LX,GVA-BUS,287,2023-06-06,514,42
LX,GVA-FCL,289,2023-06-06,21,0
LX,GVA-SEN,288,2023-06-06,0,0
LX,JFK-BUS,302,2023-06-06,0,0
LX,JFK-FCL,322,2023-06-06,0,0
LX,ORD-BUS,342,2023-06-06,0,0
LX,ORD-FCL,362,2023-06-06,0,0
LX,ZRH-A-ALPINE,463,2023-06-06,153,21
LX,ZRH-A-BUS,292,2023-06-06,1169,260
LX,ZRH-A-FCL,242,2023-06-06,211,13
LX,ZRH-ARRIVAL,244,2023-06-06,70,6
LX,ZRH-A-SEN,293,2023-06-06,868,431
LX,ZRH-D-BUS,294,2023-06-06,163,23
LX,ZRH-D-SEN,295,2023-06-06,95,0
LX,ZRH-E-BUS,284,2023-06-06,512,84
LX,ZRH-E-FCL,286,2023-06-06,64,3
LX,ZRH-E-SEN,285,2023-06-06,255,0
LX,ZRH-FCL-CHECK IN,263,2023-06-06,22,0
LX,A Alternate,442,2023-06-07,0,0
LX,A DNATA,424,2023-06-07,0,0
LX,A Oneworld,422,2023-06-07,0,0
LX,A Sky Team,423,2023-06-07,0,0
LX,A VOUCHER,403,2023-06-07,0,0
LX,GVA-BUS,287,2023-06-07,287,16
LX,GVA-FCL,289,2023-06-07,22,0
LX,GVA-SEN,288,2023-06-07,215,24
LX,JFK-BUS,302,2023-06-07,0,0
LX,JFK-FCL,322,2023-06-07,0,0
LX,ORD-BUS,342,2023-06-07,0,0
LX,ORD-FCL,362,2023-06-07,0,0
LX,ZRH-A-ALPINE,463,2023-06-07,121,6
LX,ZRH-A-BUS,292,2023-06-07,1316,272
LX,ZRH-A-FCL,242,2023-06-07,207,10
LX,ZRH-ARRIVAL,244,2023-06-07,53,3
LX,ZRH-A-SEN,293,2023-06-07,1111,431
LX,ZRH-D-BUS,294,2023-06-07,170,32
LX,ZRH-D-SEN,295,2023-06-07,119,0
LX,ZRH-E-BUS,284,2023-06-07,508,66
LX,ZRH-E-FCL,286,2023-06-07,70,0
LX,ZRH-E-SEN,285,2023-06-07,279,0
LX,ZRH-FCL-CHECK IN,263,2023-06-07,30,1
MAG,BR119,386,2023-05-25,148,0
MAG,BRS1ES,385,2023-05-25,385,0
MAG,Deployment Lounge,383,2023-05-25,0,0
MAG,ET0ES,325,2023-05-25,325,0
MAG,MT119,342,2023-05-25,0,0
MAG,MT1ES,322,2023-05-25,567,0
MAG,MT219,384,2023-05-25,312,0
MAG,MT2ES,324,2023-05-25,885,0
MAG,MT319,222,2023-05-25,185,0
MAG,MT3ES,323,2023-05-25,554,1
MAG,ST0ES,326,2023-05-25,782,0
MAG,TPrem,382,2023-05-25,0,0
MAG,BR119,386,2023-05-26,73,0
MAG,BRS1ES,385,2023-05-26,361,0
MAG,Deployment Lounge,383,2023-05-26,0,0
MAG,ET0ES,325,2023-05-26,378,0
MAG,MT119,342,2023-05-26,0,0
MAG,MT1ES,322,2023-05-26,602,0
MAG,MT219,384,2023-05-26,349,0
MAG,MT2ES,324,2023-05-26,818,0
MAG,MT319,222,2023-05-26,288,0
MAG,MT3ES,323,2023-05-26,509,0
MAG,ST0ES,326,2023-05-26,873,0
MAG,TPrem,382,2023-05-26,0,0
MAG,BR119,386,2023-05-27,0,0
MAG,BRS1ES,385,2023-05-27,331,0
MAG,Deployment Lounge,383,2023-05-27,0,0
MAG,ET0ES,325,2023-05-27,387,0
MAG,MT119,342,2023-05-27,0,0
MAG,MT1ES,322,2023-05-27,573,0
MAG,MT219,384,2023-05-27,413,0
MAG,MT2ES,324,2023-05-27,855,0
MAG,MT319,222,2023-05-27,176,0
MAG,MT3ES,323,2023-05-27,446,0
MAG,ST0ES,326,2023-05-27,875,0
MAG,TPrem,382,2023-05-27,0,0
MAG,BR119,386,2023-05-28,0,0
MAG,BRS1ES,385,2023-05-28,350,0
MAG,Deployment Lounge,383,2023-05-28,0,0
MAG,ET0ES,325,2023-05-28,438,0
MAG,MT119,342,2023-05-28,0,0
MAG,MT1ES,322,2023-05-28,536,0
MAG,MT219,384,2023-05-28,332,0
MAG,MT2ES,324,2023-05-28,862,0
MAG,MT319,222,2023-05-28,206,0
MAG,MT3ES,323,2023-05-28,449,0
MAG,ST0ES,326,2023-05-28,807,1
MAG,TPrem,382,2023-05-28,0,0
MAG,BR119,386,2023-05-29,0,0
MAG,BRS1ES,385,2023-05-29,403,0
MAG,Deployment Lounge,383,2023-05-29,0,0
MAG,ET0ES,325,2023-05-29,435,0
MAG,MT119,342,2023-05-29,0,0
MAG,MT1ES,322,2023-05-29,457,0
MAG,MT219,384,2023-05-29,377,0
MAG,MT2ES,324,2023-05-29,938,0
MAG,MT319,222,2023-05-29,218,0
MAG,MT3ES,323,2023-05-29,506,0
MAG,ST0ES,326,2023-05-29,808,0
MAG,TPrem,382,2023-05-29,0,0
MAG,BR119,386,2023-05-30,42,0
MAG,BRS1ES,385,2023-05-30,338,0
MAG,Deployment Lounge,383,2023-05-30,0,0
MAG,ET0ES,325,2023-05-30,335,0
MAG,MT119,342,2023-05-30,0,0
MAG,MT1ES,322,2023-05-30,533,0
MAG,MT219,384,2023-05-30,261,0
MAG,MT2ES,324,2023-05-30,834,0
MAG,MT319,222,2023-05-30,202,0
MAG,MT3ES,323,2023-05-30,497,0
MAG,ST0ES,326,2023-05-30,812,0
MAG,TPrem,382,2023-05-30,0,0
MAG,BR119,386,2023-05-31,88,0
MAG,BRS1ES,385,2023-05-31,291,0
MAG,Deployment Lounge,383,2023-05-31,0,0
MAG,ET0ES,325,2023-05-31,353,0
MAG,MT119,342,2023-05-31,0,0
MAG,MT1ES,322,2023-05-31,506,0
MAG,MT219,384,2023-05-31,232,0
MAG,MT2ES,324,2023-05-31,782,0
MAG,MT319,222,2023-05-31,212,0
MAG,MT3ES,323,2023-05-31,533,0
MAG,ST0ES,326,2023-05-31,730,0
MAG,TPrem,382,2023-05-31,0,0
MAG,BR119,386,2023-06-01,64,0
MAG,BRS1ES,385,2023-06-01,350,0
MAG,Deployment Lounge,383,2023-06-01,0,0
MAG,ET0ES,325,2023-06-01,434,0
MAG,MT119,342,2023-06-01,0,0
MAG,MT1ES,322,2023-06-01,493,0
MAG,MT219,384,2023-06-01,362,0
MAG,MT2ES,324,2023-06-01,915,2
MAG,MT319,222,2023-06-01,253,0
MAG,MT3ES,323,2023-06-01,499,0
MAG,ST0ES,326,2023-06-01,787,0
MAG,TPrem,382,2023-06-01,0,0
MAG,BR119,386,2023-06-02,54,0
MAG,BRS1ES,385,2023-06-02,329,4
MAG,Deployment Lounge,383,2023-06-02,0,0
MAG,ET0ES,325,2023-06-02,420,0
MAG,MT119,342,2023-06-02,0,0
MAG,MT1ES,322,2023-06-02,417,0
MAG,MT219,384,2023-06-02,336,0
MAG,MT2ES,324,2023-06-02,820,0
MAG,MT319,222,2023-06-02,274,0
MAG,MT3ES,323,2023-06-02,569,0
MAG,ST0ES,326,2023-06-02,797,0
MAG,TPrem,382,2023-06-02,0,0
MAG,BR119,386,2023-06-03,45,0
MAG,BRS1ES,385,2023-06-03,366,0
MAG,Deployment Lounge,383,2023-06-03,0,0
MAG,ET0ES,325,2023-06-03,405,0
MAG,MT119,342,2023-06-03,0,0
MAG,MT1ES,322,2023-06-03,479,0
MAG,MT219,384,2023-06-03,359,0
MAG,MT2ES,324,2023-06-03,855,0
MAG,MT319,222,2023-06-03,162,0
MAG,MT3ES,323,2023-06-03,429,3
MAG,ST0ES,326,2023-06-03,809,0
MAG,TPrem,382,2023-06-03,0,0
MAG,BR119,386,2023-06-04,51,0
MAG,BRS1ES,385,2023-06-04,337,0
MAG,Deployment Lounge,383,2023-06-04,0,0
MAG,ET0ES,325,2023-06-04,373,0
MAG,MT119,342,2023-06-04,0,0
MAG,MT1ES,322,2023-06-04,500,0
MAG,MT219,384,2023-06-04,407,0
MAG,MT2ES,324,2023-06-04,857,0
MAG,MT319,222,2023-06-04,167,0
MAG,MT3ES,323,2023-06-04,430,0
MAG,ST0ES,326,2023-06-04,812,0
MAG,TPrem,382,2023-06-04,0,0
MAG,BR119,386,2023-06-05,78,0
MAG,BRS1ES,385,2023-06-05,359,0
MAG,Deployment Lounge,383,2023-06-05,0,0
MAG,ET0ES,325,2023-06-05,379,0
MAG,MT119,342,2023-06-05,0,0
MAG,MT1ES,322,2023-06-05,471,0
MAG,MT219,384,2023-06-05,501,0
MAG,MT2ES,324,2023-06-05,764,0
MAG,MT319,222,2023-06-05,209,0
MAG,MT3ES,323,2023-06-05,482,0
MAG,ST0ES,326,2023-06-05,788,0
MAG,TPrem,382,2023-06-05,0,0
MAG,BR119,386,2023-06-06,108,0
MAG,BRS1ES,385,2023-06-06,366,0
MAG,Deployment Lounge,383,2023-06-06,0,0
MAG,ET0ES,325,2023-06-06,346,0
MAG,MT119,342,2023-06-06,0,0
MAG,MT1ES,322,2023-06-06,465,0
MAG,MT219,384,2023-06-06,282,0
MAG,MT2ES,324,2023-06-06,751,0
MAG,MT319,222,2023-06-06,242,0
MAG,MT3ES,323,2023-06-06,381,0
MAG,ST0ES,326,2023-06-06,792,0
MAG,TPrem,382,2023-06-06,0,0
MAG,BR119,386,2023-06-07,145,0
MAG,BRS1ES,385,2023-06-07,343,0
MAG,Deployment Lounge,383,2023-06-07,0,0
MAG,ET0ES,325,2023-06-07,388,0
MAG,MT119,342,2023-06-07,0,0
MAG,MT1ES,322,2023-06-07,516,0
MAG,MT219,384,2023-06-07,293,0
MAG,MT2ES,324,2023-06-07,844,0
MAG,MT319,222,2023-06-07,252,0
MAG,MT3ES,323,2023-06-07,511,0
MAG,ST0ES,326,2023-06-07,810,0
MAG,TPrem,382,2023-06-07,0,0
